ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;Cod_qualifica;Desc_qualifica;GENERE;Età_MEDIA
2020;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;58,2
2020;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;62,5
2020;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;49,7
2020;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;56,8
2020;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,0
2020;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;48,5
2020;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;55,5
2020;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;33,0
2020;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;51,9
2020;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;52,7
2020;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;48,2
2020;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;46,3
2020;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 230/2005;F;44,7
2020;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 230/2005;M;47,5
2020;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;46,0
2020;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;49,0
2020;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;50,0
2020;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;55,5
2020;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;30,7
2020;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;31,5
2020;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;52,5
2020;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;47,1
2020;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;49,6
2020;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;46,8
2020;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38,5
2020;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;41,0
2020;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;40,0
2020;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;42,0
2020;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;44,5
2020;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;53,5
2020;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;27,0
2020;05812;Roma - Università Europea;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;50,7
2020;05812;Roma - Università Europea;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;49,4
2020;05812;Roma - Università Europea;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;49,9
2020;05812;Roma - Università Europea;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;46,9
2020;05812;Roma - Università Europea;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38,7
2020;05812;Roma - Università Europea;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;34,5
2020;05812;Roma - Università Europea;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;37,7
2020;05812;Roma - Università Europea;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;41,0
2020;05812;Roma - Università Europea;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;47,0
2020;05812;Roma - Università Europea;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;34,7
2020;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;48,5
2020;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;46,0
2020;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;46,6
2020;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;52,5
2020;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;51,0
2020;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;48,7
2020;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;53,7
2020;05814;Roma - Universitas Mercatorum;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;55,0
2020;05814;Roma - Universitas Mercatorum;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;53,0
2020;05814;Roma - Universitas Mercatorum;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;44,7
2020;05814;Roma - Universitas Mercatorum;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;44,5
2020;05814;Roma - Universitas Mercatorum;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;41,5
2020;05814;Roma - Universitas Mercatorum;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40,0
2020;05814;Roma - Universitas Mercatorum;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;43,0
2020;05814;Roma - Universitas Mercatorum;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;35,0
2020;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;51,0
2020;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;53,9
2020;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;2PA;Prof. II fascia (associato);F;49,2
2020;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;2PA;Prof. II fascia (associato);M;47,9
2020;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;36,3
2020;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;40,5
2020;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;43,7
2020;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;38,5
2020;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;45,0
2020;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;50,6
2020;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;41,0
2020;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;31,9
2020;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;58,5
2020;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;61,3
2020;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;45,2
2020;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;49,9
2020;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;32,0
2020;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;44,8
2020;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;38,5
2020;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;45,9
2020;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;30,0
2020;05817;Roma - Link Campus University;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;45,0
2020;05817;Roma - Link Campus University;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;49,5
2020;05817;Roma - Link Campus University;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;41,3
2020;05817;Roma - Link Campus University;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;44,8
2020;05817;Roma - Link Campus University;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;46,0
2020;05817;Roma - Link Campus University;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;39,0
2020;05817;Roma - Link Campus University;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;46,0
2020;05817;Roma - Link Campus University;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;48,5
2020;05817;Roma - Link Campus University;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;37,0
2020;05817;Roma - Link Campus University;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;35,3
2020;05818;Roma - Saint Camillus International;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;40,3
2020;05818;Roma - Saint Camillus International;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,0
2020;05818;Roma - Saint Camillus International;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;46,0
2020;05818;Roma - Saint Camillus International;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;43,0
2020;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;60,8
2020;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;57,4
2020;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;54,6
2020;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;51,6
2020;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;53,0
2020;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;42,2
2020;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;40,0
2020;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;45,2
2020;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;52,9
2020;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;51,8
2020;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;32,9
2020;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;35,0
2020;06201;Benevento - Università degli studi del Sannio;Campania;SUD;1PO;Prof. I fascia (ordinario);F;54,9
2020;06201;Benevento - Università degli studi del Sannio;Campania;SUD;1PO;Prof. I fascia (ordinario);M;58,2
2020;06201;Benevento - Università degli studi del Sannio;Campania;SUD;2PA;Prof. II fascia (associato);M;52,1
2020;06201;Benevento - Università degli studi del Sannio;Campania;SUD;2PA;Prof. II fascia (associato);F;51,4
2020;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;39,7
2020;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;40,8
2020;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;32,3
2020;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;35,7
2020;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;50,0
2020;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;47,9
2020;06201;Benevento - Università degli studi del Sannio;Campania;SUD;4AR;Titolare di assegno di ricerca;F;36,2
2020;06201;Benevento - Università degli studi del Sannio;Campania;SUD;4AR;Titolare di assegno di ricerca;M;35,2
2020;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;54,5
2020;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;2PA;Prof. II fascia (associato);M;45,3
2020;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;2PA;Prof. II fascia (associato);F;43,9
2020;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;35,0
2020;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;55,0
2020;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;49,0
2020;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;1PO;Prof. I fascia (ordinario);F;58,4
2020;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;58,4
2020;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;2PA;Prof. II fascia (associato);F;52,1
2020;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;2PA;Prof. II fascia (associato);M;51,6
2020;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41,2
2020;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41,0
2020;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,1
2020;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37,6
2020;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;54,5
2020;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;53,4
2020;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;4AR;Titolare di assegno di ricerca;F;34,6
2020;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;4AR;Titolare di assegno di ricerca;M;34,1
2020;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;1PO;Prof. I fascia (ordinario);F;55,7
2020;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;56,3
2020;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;2PA;Prof. II fascia (associato);F;47,5
2020;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;2PA;Prof. II fascia (associato);M;49,5
2020;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;38,5
2020;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;40,3
2020;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,8
2020;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;35,4
2020;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;49,1
2020;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;48,2
2020;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;4AR;Titolare di assegno di ricerca;F;36,2
2020;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;4AR;Titolare di assegno di ricerca;M;37,9
2020;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;1PO;Prof. I fascia (ordinario);F;61,5
2020;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;59,6
2020;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;2PA;Prof. II fascia (associato);M;51,5
2020;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;2PA;Prof. II fascia (associato);F;51,9
2020;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;43,2
2020;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;45,0
2020;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;41,1
2020;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;40,3
2020;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;61,5
2020;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;61,3
